student_id,age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,exam_score,diet_quality_ord,internet_quality_ord,parental_education_level_ord,gender_Male,gender_Other,part_time_job_Yes,extracurricular_participation_Yes,study_attendance_interaction,total_social_hours,social_to_study_ratio,sleep_study_ratio
S1370,20,3.7,3.1,3.4,83.7,5.5,1,5,59.8,1,1,1,True,False,True,True,309.69,6.5,1.3829787234042552,1.1702127659574468
S1371,24,0.8,1.4,3.8,76.5,7.5,2,10,36.0,2,1,2,True,False,True,False,61.2,5.199999999999999,2.8888888888888884,4.166666666666667
S1372,18,4.0,3.2,1.7,77.4,6.4,6,3,68.4,1,2,1,False,False,False,False,309.6,4.9,0.9800000000000001,1.28
S1373,24,3.3,1.4,0.4,75.2,6.5,0,7,72.9,0,2,2,True,False,False,True,248.16,1.7999999999999998,0.41860465116279066,1.5116279069767442
S1374,17,2.8,2.0,4.1,82.3,6.3,4,6,57.3,1,2,1,True,False,True,False,230.43999999999997,6.1,1.6052631578947367,1.6578947368421053
S1375,20,1.1,2.1,3.6,97.3,8.0,6,1,50.3,1,1,2,True,False,True,True,107.03,5.7,2.7142857142857144,3.8095238095238093
S1376,20,4.3,3.7,2.5,76.9,5.0,3,4,65.7,0,2,0,False,False,False,False,330.67,6.2,1.169811320754717,0.9433962264150944
S1377,17,2.7,3.6,0.9,86.9,7.2,2,6,67.9,2,0,1,False,False,False,True,234.63000000000002,4.5,1.2162162162162162,1.9459459459459458
S1378,18,1.7,1.0,1.7,78.4,7.8,6,6,63.6,2,2,2,True,False,False,False,133.28,2.7,1.0,2.888888888888889
S1379,17,0.0,2.6,1.6,82.4,7.4,5,3,32.9,2,1,1,True,False,False,False,0.0,4.2,4.2,7.4
S1380,24,3.5,1.6,2.2,69.9,9.3,0,6,67.7,2,1,2,True,False,False,False,244.65000000000003,3.8000000000000003,0.8444444444444446,2.066666666666667
S1381,22,6.2,1.0,3.4,82.8,5.9,4,10,100.0,0,2,2,False,False,False,False,513.36,4.4,0.6111111111111112,0.8194444444444444
S1382,20,6.0,2.2,2.8,83.1,7.6,0,6,96.8,2,1,2,True,False,True,False,498.59999999999997,5.0,0.7142857142857143,1.0857142857142856
S1383,21,2.8,2.1,0.6,90.4,6.4,2,9,71.0,2,0,1,True,False,False,True,253.12,2.7,0.7105263157894738,1.6842105263157896
S1384,21,2.6,5.4,3.3,87.2,8.0,1,9,59.8,2,0,1,False,False,False,False,226.72000000000003,8.7,2.4166666666666665,2.2222222222222223
S1385,24,4.2,3.0,2.1,73.0,6.5,4,2,64.2,0,0,2,True,False,False,False,306.6,5.1,0.9807692307692306,1.25
S1386,19,2.0,0.8,2.6,95.8,6.0,0,4,45.2,2,0,1,False,False,False,False,191.6,3.4000000000000004,1.1333333333333335,2.0
S1387,23,4.0,1.8,3.4,87.1,8.1,1,9,82.9,2,0,2,True,False,False,True,348.4,5.2,1.04,1.6199999999999999
S1388,17,4.6,3.7,0.6,87.0,5.9,3,4,73.2,2,1,1,True,False,False,True,400.2,4.3,0.7678571428571429,1.0535714285714286
S1389,17,5.3,5.0,1.8,84.9,4.8,2,8,79.6,0,1,1,True,False,False,False,449.97,6.8,1.0793650793650793,0.7619047619047619
S1390,19,3.3,0.6,1.2,79.8,5.9,2,10,73.0,2,2,1,False,False,True,False,263.34,1.7999999999999998,0.41860465116279066,1.3720930232558142
S1391,19,3.2,0.2,0.1,87.2,7.2,4,3,72.6,2,1,0,False,False,True,False,279.04,0.30000000000000004,0.07142857142857144,1.7142857142857142
S1392,24,2.2,4.7,2.2,89.8,8.2,0,3,45.2,2,0,1,False,False,False,False,197.56,6.9,2.15625,2.5624999999999996
S1393,24,2.3,3.0,4.6,67.5,6.6,3,9,51.8,1,1,2,True,False,False,False,155.25,7.6,2.303030303030303,2.0
S1394,19,3.2,1.5,0.0,79.6,8.1,5,10,92.0,2,2,2,False,False,False,False,254.72,1.5,0.35714285714285715,1.9285714285714284
S1395,20,4.1,3.1,1.8,82.5,4.9,4,8,77.8,1,2,1,True,False,False,False,338.24999999999994,4.9,0.9607843137254903,0.9607843137254903
S1396,24,4.9,0.0,2.5,87.6,6.0,5,1,97.2,1,1,3,True,False,True,False,429.24,2.5,0.423728813559322,1.0169491525423728
S1397,22,2.3,2.5,1.9,96.9,6.2,4,10,71.9,1,2,2,False,False,True,True,222.87,4.4,1.3333333333333335,1.878787878787879
S1398,24,5.7,2.9,1.7,77.3,6.4,0,2,69.1,2,2,3,True,False,False,True,440.61,4.6,0.6865671641791045,0.9552238805970149
S1399,17,3.1,3.6,0.4,80.0,6.6,3,3,59.6,0,2,2,True,False,False,True,248.0,4.0,0.9756097560975611,1.6097560975609757
S1400,24,3.5,1.3,2.1,79.9,7.3,0,2,60.4,1,2,2,True,False,False,False,279.65000000000003,3.4000000000000004,0.7555555555555556,1.6222222222222222
S1401,20,2.4,2.6,1.0,77.0,6.0,2,3,48.3,2,2,0,True,False,False,True,184.79999999999998,3.6,1.0588235294117647,1.7647058823529411
S1402,19,0.0,1.4,0.0,81.5,6.7,5,8,50.1,2,2,1,True,False,False,True,0.0,1.4,1.4,6.7
S1403,17,4.8,2.8,3.1,92.7,6.4,1,6,74.9,1,2,0,False,False,False,False,444.96,5.9,1.017241379310345,1.103448275862069
S1404,24,4.6,1.4,2.9,74.5,5.4,6,7,85.6,2,1,2,True,False,True,True,342.7,4.3,0.7678571428571429,0.9642857142857144
S1405,20,3.1,2.0,1.9,89.3,6.4,2,10,65.4,2,2,1,False,False,False,True,276.83,3.9,0.951219512195122,1.5609756097560978
S1406,22,3.6,1.3,2.1,68.0,6.3,2,10,82.4,0,2,2,False,False,False,True,244.8,3.4000000000000004,0.7391304347826089,1.3695652173913044
S1407,24,4.3,3.3,3.0,79.4,6.3,5,6,67.3,1,0,1,True,False,False,True,341.42,6.3,1.1886792452830188,1.1886792452830188
S1408,20,1.2,3.5,2.0,81.7,6.5,4,1,34.3,0,2,2,True,False,False,False,98.04,5.5,2.5,2.954545454545454
S1409,22,2.7,2.2,2.8,100.0,6.6,2,3,53.0,1,1,1,True,False,False,False,270.0,5.0,1.3513513513513513,1.7837837837837835
S1410,19,4.7,2.5,1.5,82.3,6.0,6,1,78.0,1,1,1,False,False,False,False,386.81,4.0,0.7017543859649122,1.0526315789473684
S1411,24,1.6,0.8,3.2,63.0,8.0,3,10,58.2,2,2,1,True,False,True,False,100.80000000000001,4.0,1.5384615384615383,3.0769230769230766
S1412,22,3.9,2.1,2.2,65.0,5.1,2,9,73.7,2,1,1,False,False,False,False,253.5,4.300000000000001,0.8775510204081634,1.040816326530612
S1413,17,1.5,2.4,2.0,85.3,5.6,3,9,60.3,0,1,1,True,False,True,False,127.94999999999999,4.4,1.7600000000000002,2.2399999999999998
S1414,19,4.2,5.6,0.4,91.1,9.8,0,5,78.7,0,0,2,False,False,False,True,382.62,6.0,1.1538461538461537,1.8846153846153846
S1415,17,3.4,1.2,2.1,88.8,5.3,4,4,68.3,1,1,0,True,False,True,True,301.91999999999996,3.3,0.7499999999999999,1.2045454545454544
S1416,21,1.1,4.3,0.9,86.7,4.9,3,9,49.9,1,1,1,True,False,False,False,95.37,5.2,2.4761904761904763,2.3333333333333335
S1417,18,5.2,3.7,1.1,96.6,7.4,2,9,100.0,1,1,2,False,False,False,True,502.32,4.800000000000001,0.7741935483870969,1.1935483870967742
S1418,24,2.4,2.8,0.9,79.6,4.0,4,3,54.7,2,1,0,False,False,False,True,191.04,3.6999999999999997,1.088235294117647,1.1764705882352942
S1419,22,2.3,4.6,0.6,93.9,6.2,6,5,58.7,2,2,3,True,False,False,False,215.97,5.199999999999999,1.5757575757575757,1.878787878787879
S1420,18,3.8,2.9,4.1,68.7,9.1,4,3,70.8,1,2,3,False,False,True,False,261.06,7.0,1.4583333333333335,1.8958333333333333
S1421,18,5.2,3.0,3.3,76.0,4.6,3,10,87.1,2,0,0,False,False,False,True,395.2,6.3,1.0161290322580645,0.7419354838709676
S1422,22,2.0,2.4,3.9,66.9,4.1,3,2,29.5,1,2,1,False,False,False,True,133.8,6.3,2.1,1.3666666666666665
S1423,19,3.6,4.0,0.5,82.3,4.7,1,1,53.2,2,0,1,False,False,False,False,296.28,4.5,0.9782608695652175,1.0217391304347827
S1424,24,4.1,3.8,1.9,84.5,7.6,1,10,73.0,1,0,2,True,False,True,False,346.45,5.699999999999999,1.1176470588235294,1.4901960784313726
S1425,21,4.5,1.7,0.4,86.1,7.8,4,2,71.1,0,0,2,True,False,False,True,387.45,2.1,0.38181818181818183,1.4181818181818182
S1426,17,3.8,0.9,1.0,85.6,5.9,5,8,80.9,2,2,2,True,False,False,False,325.28,1.9,0.3958333333333333,1.2291666666666667
S1427,20,2.9,2.3,0.8,75.7,7.3,5,8,75.1,1,2,2,False,False,True,False,219.53,3.0999999999999996,0.7948717948717948,1.8717948717948718
S1428,17,2.3,1.5,3.2,83.1,8.2,1,3,52.4,2,1,1,False,False,False,False,191.12999999999997,4.7,1.4242424242424243,2.484848484848485
S1429,20,3.6,2.4,1.4,70.0,8.6,2,7,67.6,1,1,2,True,False,False,False,252.0,3.8,0.8260869565217391,1.8695652173913044
S1430,17,1.9,4.0,3.0,98.6,6.2,0,7,35.7,0,1,2,True,False,False,True,187.33999999999997,7.0,2.413793103448276,2.137931034482759
S1431,22,0.0,2.0,2.5,82.0,3.7,4,2,29.9,0,1,2,False,False,False,False,0.0,4.5,4.5,3.7
S1432,21,4.2,2.4,4.3,80.1,5.5,0,9,70.7,1,2,3,False,True,False,False,336.42,6.699999999999999,1.2884615384615383,1.0576923076923077
S1433,24,4.9,2.6,0.2,100.0,6.0,1,3,89.3,2,1,2,False,False,False,True,490.00000000000006,2.8000000000000003,0.4745762711864407,1.0169491525423728
S1434,20,0.0,3.5,3.2,72.6,6.2,3,2,26.2,1,2,1,True,False,False,False,0.0,6.7,6.7,6.2
S1435,24,2.0,0.0,3.1,73.7,6.3,6,3,58.3,2,1,1,True,False,False,True,147.4,3.1,1.0333333333333334,2.1
S1436,24,4.4,1.8,0.7,74.0,7.8,4,2,78.4,2,2,1,True,False,False,True,325.6,2.5,0.4629629629629629,1.4444444444444444
S1437,24,6.6,2.8,2.9,84.3,8.0,1,8,100.0,2,2,0,False,False,False,False,556.38,5.699999999999999,0.7499999999999999,1.0526315789473684
S1438,23,3.5,3.9,2.2,89.3,6.3,2,5,66.8,1,1,3,True,False,False,True,312.55,6.1,1.3555555555555554,1.4
S1439,19,2.4,1.9,1.5,92.4,7.8,6,3,63.8,2,2,1,False,False,False,False,221.76000000000002,3.4,1.0,2.2941176470588234
S1440,17,3.2,0.2,0.9,100.0,6.9,4,5,76.1,1,2,2,True,False,False,False,320.0,1.1,0.2619047619047619,1.6428571428571428
S1441,24,5.6,3.2,1.0,62.5,6.6,4,8,82.7,1,1,2,False,False,False,False,350.0,4.2,0.6363636363636365,1.0
S1442,17,2.5,1.7,4.1,91.1,7.6,5,7,65.0,0,1,0,False,False,False,False,227.75,5.8,1.657142857142857,2.1714285714285713
S1443,24,2.3,1.1,1.8,79.4,6.6,3,6,66.8,1,2,3,False,False,True,False,182.62,2.9000000000000004,0.8787878787878789,2.0
S1444,20,2.8,1.8,2.7,79.1,9.0,4,1,64.9,0,1,3,True,False,False,True,221.47999999999996,4.5,1.1842105263157896,2.368421052631579
S1445,19,2.1,2.3,0.9,78.8,4.8,3,10,63.1,2,0,2,True,False,False,False,165.48,3.1999999999999997,1.032258064516129,1.5483870967741935
S1446,19,3.7,1.8,0.9,75.9,5.9,1,1,56.3,1,1,1,True,False,True,False,280.83000000000004,2.7,0.574468085106383,1.2553191489361701
S1447,22,5.9,0.0,3.0,100.0,6.3,2,1,93.6,1,2,1,False,False,False,True,590.0,3.0,0.43478260869565216,0.9130434782608695
S1448,23,4.0,3.6,0.3,93.4,7.0,6,10,91.9,2,2,1,False,False,False,True,373.6,3.9,0.78,1.4
S1449,22,3.1,4.0,1.3,85.2,8.0,6,8,74.0,1,2,1,False,False,False,True,264.12,5.3,1.2926829268292683,1.9512195121951221
S1450,22,3.1,3.3,1.8,98.5,6.5,2,8,62.7,1,1,2,False,False,False,False,305.35,5.1,1.2439024390243902,1.5853658536585367
S1451,22,1.2,1.1,1.9,69.9,4.8,4,7,58.6,0,0,3,False,False,False,False,83.88000000000001,3.0,1.3636363636363635,2.1818181818181817
S1452,22,4.8,2.3,1.6,71.7,7.5,4,6,89.3,2,2,2,True,False,True,False,344.16,3.9,0.6724137931034483,1.293103448275862
S1453,22,3.4,2.5,2.2,63.2,7.4,1,4,63.4,0,2,3,False,False,False,False,214.88,4.7,1.0681818181818181,1.6818181818181817
S1454,21,3.2,3.2,2.6,78.0,4.2,5,1,46.7,1,0,2,True,False,True,False,249.60000000000002,5.800000000000001,1.3809523809523812,1.0
S1455,19,8.3,3.3,2.6,86.6,6.5,5,9,100.0,1,1,1,True,False,True,False,718.78,5.9,0.6344086021505376,0.6989247311827956
S1456,22,3.9,1.6,0.7,86.0,4.6,5,1,68.7,2,0,3,False,False,True,False,335.4,2.3,0.4693877551020407,0.9387755102040815
S1457,24,2.4,2.6,1.5,86.5,5.7,3,4,58.9,2,2,1,True,False,False,False,207.6,4.1,1.2058823529411764,1.6764705882352942
S1458,19,2.9,3.0,3.1,70.9,5.4,5,3,59.0,2,2,3,True,False,False,False,205.61,6.1,1.564102564102564,1.3846153846153848
S1459,19,5.2,4.2,2.8,93.0,7.5,2,7,77.9,0,2,1,False,False,True,False,483.6,7.0,1.129032258064516,1.2096774193548387
S1460,18,3.7,3.3,0.3,87.4,6.6,6,5,72.3,1,2,1,True,False,True,False,323.38000000000005,3.5999999999999996,0.7659574468085105,1.404255319148936
S1461,21,1.3,3.4,2.2,92.3,5.0,6,5,49.7,1,0,3,False,False,False,False,119.99,5.6,2.4347826086956523,2.173913043478261
S1462,22,4.9,2.6,0.0,66.1,7.6,3,4,80.9,0,2,2,True,False,True,False,323.89,2.6,0.4406779661016949,1.2881355932203389
S1463,17,2.5,4.2,1.9,88.1,4.8,1,1,44.5,1,2,3,True,False,True,False,220.25,6.1,1.7428571428571427,1.3714285714285714
S1464,20,6.3,3.0,3.9,73.1,6.9,2,5,85.3,1,1,3,True,False,True,False,460.53,6.9,0.9452054794520549,0.9452054794520549
S1465,23,5.1,1.5,0.8,81.0,5.5,6,4,83.2,1,2,0,True,False,False,False,413.09999999999997,2.3,0.3770491803278688,0.9016393442622951
S1466,24,2.8,4.2,0.9,90.3,6.1,2,10,59.7,2,1,2,False,False,False,False,252.83999999999997,5.1000000000000005,1.342105263157895,1.6052631578947367
S1467,17,5.4,3.3,2.6,85.9,7.1,6,8,98.1,1,2,1,True,False,False,False,463.86000000000007,5.9,0.921875,1.1093749999999998
S1468,21,3.6,2.0,0.1,76.5,7.1,0,2,66.8,2,2,2,False,False,False,True,275.40000000000003,2.1,0.4565217391304348,1.5434782608695652
S1469,20,4.8,1.9,1.1,85.1,8.1,1,8,96.1,1,2,2,True,False,False,True,408.47999999999996,3.0,0.5172413793103449,1.396551724137931
S1470,21,4.2,2.9,2.5,69.7,6.4,1,1,60.4,1,2,1,False,False,False,False,292.74,5.4,1.0384615384615385,1.2307692307692308
S1471,24,2.2,3.1,1.1,96.5,6.9,0,4,33.8,1,0,2,False,False,False,False,212.3,4.2,1.3125,2.15625
S1472,19,2.5,2.7,1.5,82.9,6.0,3,3,56.1,0,1,2,False,False,False,False,207.25,4.2,1.2,1.7142857142857142
S1473,20,5.0,2.9,2.6,96.2,6.7,6,5,80.6,0,1,1,True,False,False,False,481.0,5.5,0.9166666666666666,1.1166666666666667
S1474,19,3.0,4.5,2.3,79.7,7.0,6,5,52.6,1,2,2,True,False,True,False,239.10000000000002,6.8,1.7,1.75
S1475,24,2.9,3.8,2.1,79.8,6.4,6,5,52.1,2,2,2,True,False,False,True,231.42,5.9,1.512820512820513,1.6410256410256412
S1476,17,2.1,2.7,1.4,77.4,4.3,5,4,39.9,2,2,3,False,False,False,True,162.54000000000002,4.1,1.3225806451612903,1.3870967741935483
S1477,24,4.1,3.6,2.2,93.8,6.9,5,8,84.0,0,0,1,True,False,False,False,384.5799999999999,5.800000000000001,1.1372549019607845,1.3529411764705883
S1478,17,6.6,1.3,1.7,77.9,6.9,5,3,97.7,2,2,1,False,False,False,True,514.14,3.0,0.39473684210526316,0.9078947368421053
S1479,20,1.9,3.0,2.3,91.4,5.7,5,4,43.3,2,2,2,False,False,False,False,173.66,5.3,1.8275862068965518,1.9655172413793105
S1480,20,3.5,4.7,1.3,81.2,5.0,5,1,55.9,2,2,0,True,False,True,False,284.2,6.0,1.3333333333333333,1.1111111111111112
S1481,22,5.6,2.2,1.6,65.2,8.3,0,7,84.6,2,0,3,False,False,False,False,365.12,3.8000000000000003,0.5757575757575758,1.2575757575757578
S1482,21,3.4,1.5,0.7,79.3,7.1,1,1,67.0,1,0,0,True,False,False,False,269.62,2.2,0.5,1.6136363636363635
S1483,22,4.2,1.7,1.8,73.2,6.2,3,2,76.0,1,0,2,True,False,False,False,307.44,3.5,0.673076923076923,1.1923076923076923
S1484,21,1.9,1.2,0.9,85.3,5.1,2,7,56.9,1,2,2,False,False,False,True,162.07,2.1,0.7241379310344828,1.7586206896551724
S1485,22,4.1,1.6,0.6,73.1,5.5,5,1,77.5,1,2,1,False,False,False,False,299.7099999999999,2.2,0.4313725490196079,1.0784313725490198
S1486,19,3.2,2.1,2.1,94.3,8.1,0,3,69.4,1,2,0,False,False,False,False,301.76,4.2,1.0,1.9285714285714284
S1487,20,5.0,0.8,2.0,84.1,6.7,6,6,94.6,1,1,2,True,False,False,True,420.5,2.8,0.4666666666666666,1.1166666666666667
S1488,17,5.3,2.5,2.7,83.2,5.8,3,6,93.4,2,1,2,True,False,True,True,440.96,5.2,0.8253968253968255,0.9206349206349206
S1489,21,7.4,3.6,1.3,91.6,7.1,3,6,100.0,2,2,1,False,False,False,True,677.84,4.9,0.5833333333333334,0.8452380952380951
S1490,24,4.4,1.4,2.2,94.6,5.5,3,2,63.6,2,2,3,False,False,False,True,416.24,3.6,0.6666666666666666,1.0185185185185184
S1491,21,4.0,4.3,2.4,84.8,8.3,0,2,53.0,2,2,1,False,False,False,False,339.2,6.699999999999999,1.3399999999999999,1.6600000000000001
S1492,17,3.8,3.1,2.3,77.3,8.1,2,6,67.8,2,2,1,True,False,False,False,293.73999999999995,5.4,1.1250000000000002,1.6875
S1493,22,3.0,3.7,0.9,67.3,5.9,5,10,73.9,0,1,2,False,False,False,False,201.89999999999998,4.6000000000000005,1.1500000000000001,1.475
S1494,21,4.0,1.7,2.0,78.1,5.7,3,5,66.5,1,2,1,True,False,False,False,312.4,3.7,0.74,1.1400000000000001
S1495,23,3.1,3.5,2.2,78.8,3.4,0,7,49.9,1,2,3,True,False,False,False,244.28,5.7,1.3902439024390245,0.8292682926829269
S1496,19,3.8,1.2,1.8,86.1,4.7,6,7,73.9,2,1,1,False,False,False,False,327.17999999999995,3.0,0.625,0.9791666666666667
S1497,20,5.5,3.6,0.0,81.5,4.9,1,5,80.3,1,1,0,True,False,False,False,448.25,3.6,0.5538461538461539,0.7538461538461539
S1498,17,2.0,2.7,2.0,91.9,6.7,6,8,71.7,2,1,1,False,False,False,False,183.8,4.7,1.5666666666666667,2.2333333333333334
S1499,20,5.2,3.2,4.2,78.9,6.1,0,10,83.3,0,0,2,True,False,True,False,410.28000000000003,7.4,1.1935483870967742,0.9838709677419354
S1500,23,5.5,1.1,1.4,84.4,4.9,0,6,84.5,1,2,2,True,False,False,False,464.20000000000005,2.5,0.38461538461538464,0.7538461538461539
S1501,21,3.3,1.4,1.0,96.8,6.2,0,5,74.9,2,0,2,False,False,False,False,319.44,2.4,0.5581395348837209,1.4418604651162792
S1502,21,0.3,3.2,2.2,88.4,7.1,3,4,34.0,0,1,0,False,False,False,True,26.52,5.4,4.153846153846154,5.461538461538461
S1503,24,2.6,1.4,2.1,84.4,7.1,0,7,63.0,1,1,1,False,False,True,False,219.44000000000003,3.5,0.9722222222222222,1.972222222222222
S1504,23,5.4,3.1,3.1,79.0,4.2,1,4,77.9,1,2,2,False,False,False,False,426.6,6.2,0.96875,0.65625
S1505,17,3.5,0.9,0.4,78.7,6.3,3,5,72.9,1,1,0,False,False,False,True,275.45,1.3,0.2888888888888889,1.4
S1506,24,2.0,3.5,2.6,76.5,4.8,6,5,53.2,2,2,3,False,False,False,False,153.0,6.1,2.033333333333333,1.5999999999999999
S1507,19,2.7,1.0,2.4,79.6,7.6,1,1,57.3,1,0,0,False,False,False,False,214.92,3.4,0.9189189189189189,2.054054054054054
S1508,24,4.8,3.2,1.6,92.6,7.4,4,1,76.6,1,0,2,True,False,False,True,444.47999999999996,4.800000000000001,0.8275862068965518,1.2758620689655173
S1509,18,4.3,3.3,2.2,82.8,5.4,6,3,64.6,0,1,1,False,False,False,False,356.03999999999996,5.5,1.0377358490566038,1.0188679245283019
S1510,17,3.1,1.7,2.9,71.5,5.6,0,3,51.1,2,1,2,True,False,True,True,221.65,4.6,1.1219512195121952,1.3658536585365855
S1511,18,2.9,3.2,2.8,100.0,5.9,5,2,63.0,1,1,1,False,True,False,False,290.0,6.0,1.5384615384615385,1.512820512820513
S1512,23,2.9,2.8,0.5,88.2,3.8,5,2,61.6,2,0,0,False,False,False,True,255.78,3.3,0.8461538461538461,0.9743589743589743
S1513,22,2.1,1.9,2.7,70.9,6.9,3,6,62.5,2,2,1,True,False,True,False,148.89000000000001,4.6,1.4838709677419353,2.2258064516129035
S1514,18,5.9,1.3,1.7,80.6,6.2,5,1,87.1,1,2,1,False,False,False,True,475.54,3.0,0.43478260869565216,0.8985507246376812
S1515,19,3.0,0.1,1.9,86.1,7.7,6,6,82.5,2,0,1,False,False,False,True,258.29999999999995,2.0,0.5,1.925
S1516,24,5.3,2.9,1.9,100.0,5.2,3,5,80.9,2,0,2,True,False,False,True,530.0,4.8,0.7619047619047619,0.8253968253968255
S1517,22,5.8,0.6,1.6,73.9,5.8,6,6,100.0,1,2,2,False,False,False,False,428.62,2.2,0.3235294117647059,0.8529411764705882
S1518,24,5.0,2.6,3.1,94.8,4.7,0,5,79.6,0,2,2,False,False,False,False,474.0,5.7,0.9500000000000001,0.7833333333333333
S1519,18,2.9,2.2,1.7,99.0,5.3,2,7,71.2,2,1,2,True,False,True,False,287.09999999999997,3.9000000000000004,1.0000000000000002,1.358974358974359
S1520,24,4.1,3.3,0.6,78.7,5.1,2,1,62.7,2,2,2,False,False,True,False,322.66999999999996,3.9,0.7647058823529412,1.0
S1521,23,3.5,2.1,1.4,82.2,7.7,1,3,64.2,1,2,1,True,False,False,False,287.7,3.5,0.7777777777777778,1.7111111111111112
S1522,22,2.1,2.1,2.0,74.6,5.7,0,6,44.1,1,2,1,False,False,False,True,156.66,4.1,1.3225806451612903,1.8387096774193548
S1523,23,4.0,3.4,3.2,83.0,6.6,5,1,61.7,2,1,1,False,True,False,False,332.0,6.6,1.3199999999999998,1.3199999999999998
S1524,18,1.7,2.9,2.5,84.6,6.0,0,7,39.9,2,1,2,False,False,False,True,143.82,5.4,2.0,2.222222222222222
S1525,23,5.3,2.9,0.9,91.6,5.0,4,4,84.1,2,0,1,True,False,False,False,485.47999999999996,3.8,0.6031746031746031,0.7936507936507937
S1526,19,2.8,3.1,4.5,95.9,6.3,2,3,40.7,1,2,0,False,False,False,False,268.52,7.6,2.0,1.6578947368421053
S1527,18,3.8,0.7,2.1,77.5,7.2,5,10,81.8,2,2,2,False,False,False,False,294.5,2.8,0.5833333333333334,1.5
S1528,18,3.9,3.4,3.2,65.3,5.1,6,9,77.0,1,1,1,True,False,False,True,254.67,6.6,1.3469387755102038,1.040816326530612
S1529,18,3.1,3.2,1.6,84.8,7.5,6,1,65.7,1,2,3,False,False,False,False,262.88,4.800000000000001,1.1707317073170735,1.829268292682927
S1530,17,4.4,1.3,2.4,87.9,5.5,2,8,80.9,2,2,3,True,False,False,True,386.76000000000005,3.7,0.6851851851851851,1.0185185185185184
S1531,24,2.8,2.2,2.7,87.5,5.9,0,1,47.4,2,2,0,False,False,False,True,244.99999999999997,4.9,1.2894736842105265,1.5526315789473686
S1532,17,4.8,2.5,3.1,81.7,7.1,5,5,83.0,1,2,1,True,False,True,True,392.16,5.6,0.9655172413793103,1.2241379310344827
S1533,17,1.5,2.3,3.0,86.2,5.7,1,10,54.2,1,2,1,True,False,False,False,129.3,5.3,2.12,2.2800000000000002
S1534,19,3.7,2.9,2.8,100.0,6.5,6,8,82.5,2,1,2,True,False,False,False,370.0,5.699999999999999,1.2127659574468084,1.3829787234042552
S1535,22,6.4,4.2,1.5,88.8,6.1,0,6,85.0,1,2,1,False,False,True,False,568.32,5.7,0.7702702702702703,0.8243243243243242
S1536,24,2.0,3.8,1.2,81.3,6.7,1,7,40.4,2,2,2,True,False,False,True,162.6,5.0,1.6666666666666667,2.2333333333333334
S1537,23,2.5,0.9,2.2,80.0,3.6,5,8,58.9,2,1,2,False,False,True,False,200.0,3.1,0.8857142857142858,1.0285714285714287
S1538,21,4.3,3.2,2.8,83.3,4.3,2,6,67.5,0,0,1,True,False,False,False,358.19,6.0,1.1320754716981132,0.8113207547169812
S1539,18,3.8,4.1,1.6,100.0,7.2,4,6,81.0,2,2,0,True,False,False,True,380.0,5.699999999999999,1.1875,1.5
S1540,23,4.0,3.0,3.0,83.2,7.7,3,6,74.7,2,1,2,False,False,False,True,332.8,6.0,1.2,1.54
S1541,18,4.2,3.8,3.4,84.8,5.4,2,5,67.4,2,2,1,False,False,True,False,356.16,7.199999999999999,1.3846153846153844,1.0384615384615385
S1542,19,4.5,4.9,0.8,80.2,6.2,1,8,72.2,2,0,2,True,False,False,False,360.90000000000003,5.7,1.0363636363636364,1.1272727272727272
S1543,18,5.2,3.7,0.9,96.0,6.9,0,2,77.1,2,0,1,False,False,False,False,499.20000000000005,4.6000000000000005,0.7419354838709679,1.1129032258064517
S1544,17,4.1,2.8,1.6,100.0,7.3,6,7,87.9,0,1,2,False,False,False,False,409.99999999999994,4.4,0.8627450980392158,1.4313725490196079
S1545,24,3.1,3.8,2.1,89.5,4.1,5,4,54.1,1,1,3,False,False,False,True,277.45,5.9,1.4390243902439026,1.0
S1546,21,4.5,2.7,1.2,85.8,5.4,2,1,62.9,2,2,3,True,False,True,True,386.09999999999997,3.9000000000000004,0.7090909090909091,0.9818181818181819
S1547,20,6.3,2.5,3.3,85.4,6.1,6,5,95.6,1,2,1,True,False,False,False,538.02,5.8,0.7945205479452054,0.8356164383561644
S1548,18,3.3,2.1,2.3,61.2,7.3,6,3,67.1,0,0,1,False,False,False,False,201.96,4.4,1.0232558139534884,1.6976744186046513
S1549,23,2.0,4.4,1.8,92.5,9.5,4,4,51.5,2,1,2,True,False,False,False,185.0,6.2,2.066666666666667,3.1666666666666665
S1550,17,5.2,1.5,0.2,86.3,6.2,5,7,97.9,2,1,1,False,False,True,False,448.76,1.7,0.27419354838709675,1.0
S1551,20,3.3,4.3,0.4,89.3,4.8,1,5,67.0,0,1,1,False,False,True,False,294.69,4.7,1.0930232558139537,1.1162790697674418
S1552,21,0.2,3.1,2.1,77.9,7.0,5,4,31.5,2,2,3,False,False,True,True,15.580000000000002,5.2,4.333333333333334,5.833333333333334
S1553,20,4.8,0.8,0.0,81.2,8.1,5,1,88.0,2,1,1,False,False,False,False,389.76,0.8,0.13793103448275862,1.396551724137931
S1554,17,2.7,2.9,2.9,80.9,6.6,0,6,53.4,1,0,0,False,True,False,False,218.43000000000004,5.8,1.5675675675675675,1.7837837837837835
S1555,24,3.4,0.0,1.6,95.2,5.4,3,10,83.4,2,1,0,True,False,False,True,323.68,1.6,0.36363636363636365,1.2272727272727273
